year,unit,gas,latitude,longitude,draw,value
1573.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.4889953625083
1574.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.1930410870498
1575.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.94842202667
1576.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.7013960905192
1577.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.4470025886985
1578.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.2084131543461
1579.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.9244430782292
1580.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.5852693984716
1581.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.2986172997173
1582.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.0421596836259
1583.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.744960677057
1584.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.4931132955458
1585.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.3059969656488
1586.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.1003482019905
1587.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.9357833326112
1588.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.7352133546506
1589.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.5511696746944
1590.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.355001051269
1591.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.2241141139398
1592.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.1503402076373
1593.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.0507112246937
1594.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.9344011475309
1595.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.825893255219
1596.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.7184763389414
1597.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.5570057520526
1598.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.38198132568
1599.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.2322776183019
1600.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.0506507068303
1601.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.9182711173971
1602.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.7930724191597
1603.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.6401717282197
1604.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.5013830353723
1605.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.4060687097021
1606.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.2579928658711
1607.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.1079970574801
1608.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.9675630683455
1609.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.8073275047905
1610.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.7089082492512
1611.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.5956025303649
1612.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.5510397628832
1613.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.424568976538
1614.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.3774362246209
1615.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.344182984049
1616.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.234370154034
1617.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.174395653002
1618.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.088490030017
1619.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.0411534922091
1620.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.9167411315943
1621.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.8592008046421
1622.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.9395450273691
1623.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.9338878913218
1624.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.8395818224014
1625.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.771915185255
1626.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.6390127868262
1627.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.5934269894751
1628.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.4640650006131
1629.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.4000884943132
1630.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.38094183067
1631.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.3778435779184
1632.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.409235539187
1633.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.5246535095207
1634.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.4654971322022
1635.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.4690289687956
1636.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.4272741165951
1637.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.4379860062031
1638.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.609770756568
1639.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.6165864236167
1640.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.5909616281352
1641.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.535823903946
1642.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.4755853666982
1643.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.4440528084133
1644.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.4618454224385
1645.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.4345080560796
1646.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.4027544773412
1647.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.3373121206498
1648.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.1936160200529
1649.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.1367109190289
1650.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.0741191348224
1651.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.9444293416224
1652.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.9044104163261
1653.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.7032968675928
1654.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.6215655036347
1655.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.5841944482991
1656.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.7258229025035
1657.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,684.9242389393686
1658.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.1583527089964
1659.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.5025204578251
1660.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.1553170497398
1661.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.593513975833
1662.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.0921843267195
1663.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.2605866246257
1664.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.4908004211968
1665.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.7310355724798
1666.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.9958457595174
1667.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.0870480792914
1668.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.0948477613356
1669.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.1967226079
1670.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.5615410256937
1671.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.8033086043743
1672.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.9165952122712
1673.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.1216959235389
1674.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.3083660138464
1675.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.3615721400693
1676.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.5273430717057
1677.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.8052872078247
1678.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.9367043138727
1679.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.938389909013
1680.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.7500979839579
1681.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.3582629997445
1682.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.9902013146093
1683.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.3159481017842
1684.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.8829532344057
1685.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.6566117620443
1686.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.3801379348433
1687.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.7943972609446
1688.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.2780435358077
1689.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.6083770711737
1690.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.8486665863486
1691.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.8651449311556
1692.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.9193876497598
1693.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.8511427445792
1694.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.6447008252289
1695.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.6379163458528
1696.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.7365322873184
1697.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,685.906089266753
1698.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.1817683863374
1699.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.4852258922856
1700.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.6552035933983
1701.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,686.8808367137644
1702.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.1105279323638
1703.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.3629287573985
1704.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.6490622715282
1705.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.8821941410506
1706.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.1078165676627
1707.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.0761348952683
1708.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.1241718795009
1709.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.6903453115574
1710.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.7727982734259
1711.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,687.886706076365
1712.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.121747870453
1713.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.4723651812783
1714.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,688.8232957497239
1715.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.1419550483506
1716.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.5354580493786
1717.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,689.8114410792323
1718.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.0388807605777
1719.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.1631235325094
1720.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.1915875453151
1721.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.4017902308151
1722.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.7453738821187
1723.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,690.9586019416283
1724.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.328070900664
1725.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.5544542376892
1726.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.7748104218063
1727.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,691.9821001785294
1728.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,692.5026963497467
1729.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,693.8968501016079
1730.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.602598738712
1731.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.3491808052531
1732.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.0082348151345
1733.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.4312406071704
1734.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.7788489724908
1735.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.0786210476799
1736.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.9710917248794
1737.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.7188050355398
1738.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,694.8769160519623
1739.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,695.4307067248701
1740.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,696.5871654849925
1741.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,697.8100681654178
1742.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,699.0215263092168
1743.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,700.5950254809504
1744.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,701.9190853208343
1745.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,702.9669057376123
1746.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,703.7622904871073
1747.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,704.3559324010985
1748.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,704.9976717729262
1749.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,705.6913450019961
1750.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,706.7215208996004
1751.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,707.5788749404201
1752.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,708.461874390021
1753.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,709.4280856600963
1754.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,710.0947029678719
1755.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,710.742852444062
1756.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,711.2990410644488
1757.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,711.997953139562
1758.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,712.4811842890692
1759.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,712.9004344416732
1760.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,713.4355502682554
1761.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,713.8510408867239
1762.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,714.2198095409716
1763.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,714.505312502808
1764.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,714.8283019283863
1765.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,715.0523970658178
1766.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,715.2302235361094
1767.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,715.3831557445019
1768.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,715.6644013344721
1769.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,716.0153359242613
1770.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,716.3812179915949
1771.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,716.7739707821875
1772.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,717.1948942754807
1773.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,717.735141795637
1774.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,718.2608998176747
1775.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,718.7194826570244
1776.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,719.258003741531
1777.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,719.7942079385166
1778.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,720.2868648414478
1779.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,720.8892799762612
1780.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,721.5709808203728
1781.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,722.2980782385802
1782.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,722.7963390216778
1783.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,723.3406712369883
1784.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,723.9394054617355
1785.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,724.5187542099438
1786.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,725.1096788481441
1787.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,725.7219867607928
1788.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,726.2870807001191
1789.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,726.8945764384048
1790.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,727.5140586751263
1791.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,728.1145034630758
1792.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,728.7769524870632
1793.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,729.4404011147781
1794.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,730.0833462858095
1795.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,730.5628139871951
1796.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,731.1865144742223
1797.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,731.7919367373288
1798.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,732.3133962580268
1799.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,732.8571091504491
1800.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,733.6103636629978
1801.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,734.4237647441223
1802.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,735.2432179428124
1803.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,735.9464045050536
1804.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,736.8260571922929
1805.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,737.7156177434681
1806.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,738.6252752077198
1807.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,739.5732781861116
1808.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,740.5548876313696
1809.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,741.5192558637827
1810.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,742.4597250292263
1811.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,743.2444778161826
1812.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,744.04480496633
1813.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,745.0638304255863
1814.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,746.4024466767369
1815.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,747.7418422343703
1816.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,749.1502560526076
1817.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,750.565262062433
1818.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,751.8685314242657
1819.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,753.0605633137552
1820.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,754.3485270929377
1821.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,755.694833786717
1822.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,756.7683517797777
1823.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,757.6842291490229
1824.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,758.67213041594
1825.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,759.5826248910798
1826.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,760.4621160035131
1827.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,761.2197161193253
1828.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,761.927773073965
1829.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,762.7299119286326
1830.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,763.4614698634464
1831.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,764.1487933238204
1832.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,764.8500175984263
1833.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,765.665655572865
1834.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,766.5932322713415
1835.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,767.5765281591521
1836.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,768.62671118453
1837.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,769.265332488605
1838.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,769.7907432152351
1839.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,770.2547609417525
1840.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,770.4288444527829
1841.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,770.7995611818078
1842.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,771.4846386354693
1843.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,772.3684156322779
1844.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,773.5390292586999
1845.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,775.2409794258274
1846.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,776.3528184139068
1847.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,777.3177473562464
1848.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,777.944244609067
1849.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,778.7222857801935
1850.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,779.2778778670981
1851.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,779.634311173395
1852.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,780.2059759761323
1853.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,780.9739861192065
1854.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,781.9571819806879
1855.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,783.3647561074176
1856.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,785.0029651559016
1857.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,786.5698400742258
1858.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,788.4969533615222
1859.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,790.5816159959868
1860.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,792.8085084062768
1861.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,795.4085279187057
1862.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,797.7447290207056
1863.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,800.5870768140121
1864.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,803.6566955844739
1865.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,806.7179211876282
1866.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,810.0918098815309
1867.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,813.266643773808
1868.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,815.7117141277558
1869.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,817.5848318848293
1870.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,819.4878947104153
1871.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,821.5362792448213
1872.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,823.3393371348502
1873.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,825.1559421035399
1874.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,826.904589743528
1875.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,828.3573613395929
1876.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,829.7776064113887
1877.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,831.1102836538994
1878.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,832.2604855569352
1879.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,833.4014689457906
1880.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,834.6833827485561
1881.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,836.069307567619
1882.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,837.37234907323
1883.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,838.8653445012897
1884.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,840.582090978307
1885.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,842.3243149524496
1886.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,844.1156018184265
1887.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,845.9807099600148
1888.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,848.5566338512144
1889.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,851.9984798528787
1890.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,854.0778491085948
1891.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,855.8806111142767
1892.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,857.8971859400153
1893.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,860.1579120030801
1894.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,862.6850265062934
1895.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,865.3098048036336
1896.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,867.8785391276178
1897.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,869.3585527553478
1898.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,870.2677520028446
1899.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,871.8651285919186
1900.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,873.7245826926664
1901.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,875.5104783897987
1902.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,878.667618076608
1903.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,882.4695205668395
1904.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,887.2360747880302
1905.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,892.1225126606878
1906.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,897.245405995186
1907.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,900.4787412188525
1908.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,904.1807170565226
1909.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,908.7143033448374
1910.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,913.5232091000071
1911.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,919.0551599895261
1912.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,924.841046049453
1913.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,930.4520079779759
1914.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,935.0720946245419
1915.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,940.0063685975256
1916.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,945.4216114880837
1917.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,951.4553461609758
1918.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,957.6093481199787
1919.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,962.6388353783523
1920.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,969.0660060642404
1921.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,976.0938268105383
1922.0,ppb,ch4,-66.73333333333333,112.83333333333331,median,982.0956505399081
